"","ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"199","9CD628B713A58392","docked_bike","2021-05-22 19:32:13","2021-05-22 19:33:41","Laight St & Hudson St",5539.06,"North Moore St & Greenwich St",5470.12,40.721853,-74.007717,40.7201952143746,-74.0103006362915,"member"
"487","DEB7B152A996E1A2","docked_bike","2021-05-22 20:09:35","2021-05-22 20:10:15","W 25 St & 6 Ave",6215.04,"W 25 St & 6 Ave",6215.04,40.743954,-73.991448,40.74395411,-73.99144871,"member"
"268","556C3FDE492DEE0C","docked_bike","2021-05-22 21:11:34","2021-05-22 21:29:37","Willoughby Ave & Hall St",4611.03,"Waterbury St & Stagg St",5099.02,40.69196,-73.965368,40.71019,-73.93734,"casual"
"374","8CEEA769BBE47DDF","docked_bike","2021-05-22 21:50:29","2021-05-22 21:54:40","Frederick Douglass Blvd & W 115 St",7658.13,"Adam Clayton Powell Blvd & W 126 St",7738.04,40.803865,-73.95593,40.8094953477795,-73.9477649331093,"member"
"218","B283BE5AB50FE622","docked_bike","2021-05-23 00:17:29","2021-05-23 00:34:31","Columbus Ave & W 72 St",7175.05,"Adam Clayton Powell Blvd & W 123 St",7704.04,40.777057,-73.978984,40.8078316,-73.949373,"member"
"425","7F900DB1A7980D59","docked_bike","2021-05-23 02:01:49","2021-05-23 02:09:25","E 48 St & 5 Ave",6626.01,"W 41 St & 8 Ave",6602.03,40.757245,-73.978059,40.75640548,-73.9900262,"casual"
"196","480BE67568896E3C","docked_bike","2021-05-23 02:18:58","2021-05-23 02:39:41","Stanhope St & Fairview Ave",5146.03,"Menahan St & Wyckoff Ave",4890.11,40.70998,-73.91116,40.70113,-73.91422,"casual"
"318","35D6CE3FCF6CB650","docked_bike","2021-05-23 03:18:22","2021-05-23 03:48:03","Old Slip & South St",4993.13,"E 20 St & FDR Drive",5886.02,40.703366,-74.007867,40.73314259,-73.97573881,"casual"
"393","E70C26E1348139B3","docked_bike","2021-05-23 04:05:59","2021-05-23 05:27:13","St Marks Pl & 1 Ave",5626.13,"Delancey St & Eldridge St",5414.07,40.727791,-73.985649,40.719383,-73.991479,"member"
"443","C4065514969BDE06","docked_bike","2021-05-23 08:00:03","2021-05-23 08:14:32","1 Ave & E 68 St",6822.09,"E 88 St & Park Ave",7293.1,40.765005,-73.958184,40.78141070019,-73.9559590816498,"member"
"186","CABAB09E9FF4262B","docked_bike","2021-05-23 09:59:51","2021-05-23 10:09:21","31 St & Astoria Blvd",6989.07,"Vernon Blvd & 10 St",6937.07,40.769917,-73.918405,40.7671863,-73.9373554,"member"
"380","98DE2EB1C01C4A2A","docked_bike","2021-05-23 11:11:53","2021-05-23 11:39:30","Court St & State St",4488.08,"Coffey St & Conover St",4137.1,40.690237,-73.99203,40.677236,-74.015665,"casual"
"54","D9DC6FAAC9B8110F","docked_bike","2021-05-23 11:39:14","2021-05-23 11:49:47","Kane St & Clinton St",4455.11,"3 Ave & 14 St",3850.03,40.686175,-73.996452,40.6685455,-73.99333264,"member"
"117","B404B4B162F750CD","docked_bike","2021-05-23 11:55:22","2021-05-23 12:27:10","West St & Chambers St",5329.03,"11 Ave & W 59 St",7059.01,40.717548,-74.01322,40.7714967105444,-73.9904603362083,"member"
"464","E6293C8227083977","docked_bike","2021-05-23 12:37:42","2021-05-23 12:48:40","E 33 St & 1 Ave",6197.08,"1 Ave & E 78 St",7020.09,40.743226,-73.974497,40.77140426,-73.9535166,"casual"
"448","A7166EFA9C3F009E","docked_bike","2021-05-23 12:41:51","2021-05-23 12:49:01","W 44 St & 11 Ave",6756.05,"8 Ave & W 31 St",6450.05,40.762009,-73.996975,40.7505853470215,-73.9946848154068,"member"
"395","618210E90180B7A3","docked_bike","2021-05-23 13:03:38","2021-05-23 13:30:39","W 27 St & 7 Ave",6247.06,"9 Ave & W 18 St",6190.08,40.746647,-73.993915,40.74317449,-74.00366443,"casual"
"70","B2C710B860EFE48D","docked_bike","2021-05-23 14:11:18","2021-05-23 15:00:36","Central Park West & W 85 St",7354.01,"Broadway & W 60 St",6948.11,40.78476,-73.969862,40.76915505,-73.98191841,"casual"
"210","FECE479EDBA22DA4","docked_bike","2021-05-23 16:04:54","2021-05-23 16:18:40","Grand Concourse & E 171 St",8194.06,"River Ave & E 153 St",8005.08,40.839549,-73.913004,40.82441,-73.92818,"casual"
"459","07B482145927FD98","docked_bike","2021-05-23 16:38:20","2021-05-23 17:04:30","Stanton St & Chrystie St",5523.02,"11 Ave & W 41 St",6726.01,40.722293,-73.991475,40.76030096,-73.99884222,"member"
"207","64087D18F2C68F7E","docked_bike","2021-05-23 17:05:03","2021-05-23 17:18:01","Central Park West & W 72 St",7141.07,"Central Park S & 6 Ave",6876.04,40.775793,-73.976205,40.76590936,-73.97634151,"casual"
"372","786F4BBF1C5AC692","docked_bike","2021-05-23 17:50:31","2021-05-23 17:57:33","Bedford Ave & S 9 St",5093.01,"Frost St & Meeker Ave",5371.07,40.70853,-73.964089,40.7176619708399,-73.948800265789,"member"
"179","67787B4B4FBD3644","docked_bike","2021-05-23 17:57:48","2021-05-23 18:09:39","E 58 St &  1 Ave (NW Corner)",6723.1,"2 Ave & E 31 St",6197.02,40.759125,-73.962658,40.74290902,-73.97706058,"member"
"477","D16428CF08724340","docked_bike","2021-05-23 18:26:55","2021-05-23 18:48:42","Willoughby Ave & Walworth St",4634.02,"Jay St & York St",4895.09,40.693317,-73.953819,40.7014031725772,-73.9867267012596,"casual"
"294","78B54F67B2E62CAE","docked_bike","2021-05-23 18:46:34","2021-05-23 18:52:04","E 68 St & Madison Ave",6932.15,"5 Ave & E 78 St",7161.08,40.769157,-73.967034,40.7763214218227,-73.9642739295959,"casual"
"45","DA6926952C5C7F4B","docked_bike","2021-05-23 18:59:45","2021-05-23 19:28:52","Old Fulton St",4903.08,"Wythe Ave & Metropolitan Ave",5348.02,40.702771,-73.993836,40.716887,-73.963198,"member"
"75","93FEE93C7413D2A1","docked_bike","2021-05-23 19:08:20","2021-05-23 19:23:02","Congress St & Clinton St",4455.07,"Carroll St & 6 Ave",4019.06,40.688152,-73.995209,40.6740886,-73.9787282,"member"
"201","014BF8103A1FE3DC","docked_bike","2021-05-23 20:52:41","2021-05-23 21:06:00","Grand Ave & Bergen St",4190.06,"Greene Ave & Throop Ave",4510.04,40.678045,-73.962408,40.6894932,-73.942061,"casual"
"335","C750442788B566B3","docked_bike","2021-05-23 21:12:09","2021-05-23 21:26:35","Grand Army Plaza & Central Park S",6839.1,"W 106 St & Central Park West",7606.01,40.764397,-73.973714,40.7981856,-73.9605909006,"casual"
"173","53D706BF29ED4472","docked_bike","2021-05-23 22:21:04","2021-05-23 22:28:44","W 33 St & 7 Ave",6407.07,"Pershing Square North",6432.09,40.750199,-73.99093,40.751873,-73.977706,"member"
"191","10C68F81835F7765","docked_bike","2021-05-23 23:44:10","2021-05-23 23:49:28","Hudson St & Reade St",5359.1,"6 Ave & Broome St",5610.09,40.71625,-74.009105,40.7243083216022,-74.0047303587198,"casual"
"386","D9A901CBAC14299A","docked_bike","2021-05-24 08:30:46","2021-05-24 08:46:14","Bushwick Ave & Powers St",5250.05,"Fulton St & Utica Ave",4228.02,40.712476,-73.941,40.6794268,-73.9298911,"member"
"6","3A9BD230EC2FD9CC","docked_bike","2021-05-24 12:12:26","2021-05-24 12:27:34","11 Ave & W 59 St",7059.01,"Broadway & W 37 St",6441.02,40.771496,-73.99046,40.75172632,-73.98753523,"member"
"95","43A86BE1E732A1CA","docked_bike","2021-05-24 16:43:41","2021-05-24 16:54:17","E 13 St & Avenue A",5779.09,"Lexington Ave & E 24 St",6089.07,40.729667,-73.980679,40.74025878,-73.98409214,"casual"
"257","AC281F68611F74D0","docked_bike","2021-05-24 16:46:27","2021-05-25 17:46:06","Spring St & Hudson St",5653.12,"",NA,40.725839,-74.007653,NA,NA,"casual"
"490","0B4003622E0634A7","docked_bike","2021-05-24 16:49:20","2021-05-24 16:58:07","Carroll St & Bond St",4184.07,"Lawrence St & Willoughby St",4596.09,40.678611,-73.990372,40.69236178,-73.98631746,"member"
"92","335771F8C2F3F715","docked_bike","2021-05-24 17:23:56","2021-05-24 17:50:08","W Broadway & Spring St",5569.06,"Greenwich St & Perry St",5922.04,40.724946,-74.001658,40.73498,-74.00697,"casual"
"415","E90DFF386C26100D","docked_bike","2021-05-24 17:36:17","2021-05-24 17:42:42","W 26 St & 8 Ave",6297.02,"Broadway & W 29 St",6289.06,40.747348,-73.997235,40.7462009,-73.98855723,"member"
"5","544A1788ACD7D18B","docked_bike","2021-05-24 19:24:23","2021-05-24 19:39:45","Halsey St & Tompkins Ave",4319.07,"Prospect Pl & 6 Ave",4166.08,40.682368,-73.944118,40.6793307,-73.97519523,"member"
"12","449D430035D0B0BE","docked_bike","2021-05-25 00:42:11","2021-05-25 00:53:53","Cadman Plaza E & Tillary St",4677.01,"Cherry St",5181.04,40.695976,-73.990148,40.71219906,-73.97948148,"member"
"61","DA5FF029D3D0758A","docked_bike","2021-05-25 08:12:22","2021-05-25 08:23:32","Bank St & Hudson St",5922.08,"6 Ave & W 33 St",6364.07,40.736528,-74.00618,40.74901271,-73.98848395,"casual"
"53","40A41664CDE36BCB","docked_bike","2021-05-25 09:03:48","2021-05-25 09:13:48","Stuyvesant Walk & 1 Av Loop",5854.1,"W 21 St & 6 Ave",6140.05,40.7323398,-73.9789838,40.74173969,-73.99415556,"member"
"355","6D08F41C14A50380","docked_bike","2021-05-25 09:13:50","2021-05-25 09:38:54","Harlem River Dr & W 155 St",8085.13,"E 169 St & Fox St",8024.05,40.830476,-73.939929,40.827184,-73.893721,"member"
"169","43BD7298A03F2EDA","docked_bike","2021-05-25 09:40:24","2021-05-25 09:43:52","Norfolk St & Broome St",5374.01,"Grand St & Elizabeth St",5382.06,40.717227,-73.98802,40.718822,-73.99596,"member"
"221","3564C549837DA7DB","docked_bike","2021-05-25 11:21:28","2021-05-25 11:29:24","St Marks Pl & 2 Ave",5669.1,"Columbia St & Rivington St",5365.02,40.728418,-73.987139,40.71739973,-73.98016555,"member"
"81","851F93F6D4475861","docked_bike","2021-05-25 13:46:02","2021-05-25 13:52:59","E 13 St & 2 Ave",5820.08,"W 13 St & 5 Ave",5947.04,40.731539,-73.985302,40.735445,-73.99431,"member"
"384","EE886E0142F837C8","docked_bike","2021-05-25 13:57:30","2021-05-25 14:19:03","Grand St & Havemeyer St",5267.08,"Grand St & Havemeyer St",5267.08,40.712868,-73.956981,40.71286844,-73.95698119,"member"
"412","2B3915E43E9EC8CC","docked_bike","2021-05-25 14:00:38","2021-05-25 14:04:41","Broadway & E 14 St",5905.12,"W 15 St & 7 Ave",6030.06,40.734545,-73.990741,40.73935542,-73.99931783,"member"
"348","D7CEE2F3BB886ABE","docked_bike","2021-05-25 14:13:22","2021-05-25 14:17:32","E 89 St & York Ave",7204.08,"E 85 St & 3 Ave",7212.05,40.777945,-73.946041,40.77801203,-73.95407149,"member"
"67","2FAB405365025C8B","docked_bike","2021-05-25 15:04:04","2021-05-25 15:37:35","Eastern Pkwy & Washington Ave",3928.08,"Old Slip & South St",4993.13,40.671649,-73.963114,40.7033668669587,-74.007867872715,"casual"
"403","B4A32E49117CE4A5","docked_bike","2021-05-25 15:19:25","2021-05-25 15:31:15","Southern Blvd & E 149 St",7788.13,"E 149 St & Morris Ave",7863.03,40.811892,-73.904192,40.81734,-73.922962,"member"
"465","778235973FA0927E","docked_bike","2021-05-25 15:40:17","2021-05-25 15:42:31","5 Av & W 139 St",7851.04,"Lenox Ave & W 144 St",7910.01,40.815484,-73.935856,40.819783,-73.936521,"member"
"478","157B33C74856C3F1","docked_bike","2021-05-25 15:57:55","2021-05-25 16:15:05","Fulton St & William St",5137.11,"Washington St & Gansevoort St",6039.06,40.709559,-74.006536,40.739323,-74.008119,"member"
"237","085B985BC066820B","docked_bike","2021-05-25 17:04:17","2021-05-25 17:19:25","1 Ave & E 62 St",6753.08,"1 Ave & E 94 St",7286.05,40.761227,-73.96094,40.7817212,-73.94594,"member"
"46","A1767DFFD931533D","docked_bike","2021-05-25 17:22:11","2021-05-25 17:28:11","DeKalb Ave & S Portland Ave",4546.04,"State St & Smith St",4565.06,40.68981,-73.974931,40.68926942,-73.98912867,"member"
"385","1396DF11AFF2BC17","docked_bike","2021-05-25 17:27:12","2021-05-25 17:39:14","W 100 St & Manhattan Ave",7538.14,"E 103 St & Lexington Ave",7463.09,40.795,-73.9645,40.7903051,-73.94755757,"casual"
"148","6EEFB1F7C822A8E7","docked_bike","2021-05-25 17:58:37","2021-05-25 18:30:24","Lexington Ave & E 29 St",6164.09,"Central Park S & 6 Ave",6876.04,40.743115,-73.982153,40.76590936,-73.97634151,"casual"
"188","145E78D7490B291E","docked_bike","2021-05-25 18:14:21","2021-05-25 18:33:39","E 6 St & Avenue B",5584.04,"Greenwich Ave & 8 Ave",6072.06,40.724537,-73.981854,40.7390169121,-74.0026376103,"member"
"136","1E0F1BFE41966922","docked_bike","2021-05-25 18:15:46","2021-05-25 18:30:23","India St Pier",5794.05,"Broadway & Berry St",5164.04,40.731734,-73.961239,40.71044554,-73.96525063,"member"
"167","A66C1EBD854E1EF9","docked_bike","2021-05-25 18:28:00","2021-05-25 18:33:52","Kent Ave & N 7 St",5489.03,"Metropolitan Ave & Meeker Ave",5300.05,40.720367,-73.96165,40.71413311,-73.95234386,"member"
"375","CFA1BDC59D744F53","docked_bike","2021-05-25 18:41:34","2021-05-25 19:28:24","E 56 St & 3 Ave",6691.11,"Margaret Corbin Plz & Ft Washington Ave",8532.03,40.759345,-73.967596,40.859166,-73.933872,"member"
"363","4AC30A59E5A25B23","docked_bike","2021-05-25 19:38:13","2021-05-25 19:44:17","Broadway & W 41 St",6560.01,"W 42 St & Dyer Ave",6644.07,40.755135,-73.98658,40.7589848139963,-73.9937996864319,"member"
"305","AAB211937FBF23F2","docked_bike","2021-05-25 20:25:06","2021-05-25 20:33:04","Lexington Ave & E 29 St",6164.09,"6 Ave & W 33 St",6364.07,40.743115,-73.982153,40.74901271,-73.98848395,"casual"
"203","138C05DCB7414A8B","docked_bike","2021-05-25 22:07:53","2021-05-25 22:19:53","LaGuardia Pl & W 3 St",5721.14,"E 10 St & Avenue A",5659.05,40.72917,-73.998102,40.72740794,-73.98142006,"member"
"41","05A82B9D49E12D6E","docked_bike","2021-05-25 23:14:25","2021-05-25 23:26:21","E 10 St & Avenue A",5659.05,"Cleveland Pl & Spring St",5492.05,40.727407,-73.98142,40.722103786686,-73.997249007225,"casual"
"32","32CB0E09A2E9A17E","docked_bike","2021-05-25 23:52:25","2021-05-26 00:20:18","St Marks Pl & 2 Ave",5669.1,"Pearl St & Peck Slip",5096.11,40.728418,-73.987139,40.708485,-74.002751,"member"
"66","B422A708773BB0FC","docked_bike","2021-05-26 07:13:10","2021-05-26 07:36:47","E 33 St & 1 Ave",6197.08,"31 St & Newtown Ave",6923.2,40.743226,-73.974497,40.7675487799971,-73.9209334552288,"member"
"254","243BDBA65FF792F7","docked_bike","2021-05-26 08:22:12","2021-05-26 08:50:15","Kent Ave & N 7 St",5489.03,"Pierrepont St & Monroe Pl",4718.08,40.720367,-73.96165,40.6953569332022,-73.9934402704239,"member"
"330","4A5DFE6F7112EF2B","docked_bike","2021-05-26 09:19:54","2021-05-26 09:23:46","34 St & 5 Ave",3451.01,"5 Ave & 41 St",3306.03,40.654098,-74.001131,40.649983,-74.005144,"member"
"280","72269015C01BA014","docked_bike","2021-05-26 10:02:18","2021-05-26 10:09:22","1 Ave & E 39 St",6303.01,"1 Ave & E 62 St",6753.08,40.74714,-73.97113,40.7612274,-73.96094022,"member"
"214","0A35A7A7AA2CE16E","docked_bike","2021-05-26 12:48:26","2021-05-26 13:08:45","W 45 St & 8 Ave",6676.02,"Lafayette St & Jersey St",5561.06,40.759291,-73.988596,40.72456089,-73.99565293,"casual"
"231","DDB532359C4772BC","docked_bike","2021-05-26 14:26:04","2021-05-26 14:44:40","6 Ave & 12 St",3803.05,"6 Ave & 12 St",3803.05,40.666318,-73.985461,40.6663181,-73.9854617,"member"
"269","6B367233EECA8A2A","docked_bike","2021-05-26 14:43:00","2021-05-26 15:04:01","Broadway & W 41 St",6560.01,"44 Dr & 21 St",6278.04,40.755135,-73.98658,40.748,-73.9460927,"member"
"189","96F04E3722BA25E8","docked_bike","2021-05-26 15:28:04","2021-05-26 15:35:59","Central Park North & Adam Clayton Powell Blvd",7617.07,"West End Ave & W 107 St",7650.05,40.799484,-73.955613,40.8021174,-73.9681805305,"member"
"224","A036EE1DCD5241BE","docked_bike","2021-05-26 17:05:34","2021-05-26 17:17:26","Lexington Ave & E 36 St",6313.1,"E 6 St & Avenue B",5584.04,40.747573,-73.9788,40.72453734,-73.98185424,"casual"
"400","A9ABDEC1F1FE9F52","docked_bike","2021-05-26 17:32:41","2021-05-26 17:41:53","E 2 St & Avenue A",5553.1,"Lafayette St & E 8 St",5788.13,40.723077,-73.985836,40.7302066052995,-73.9910262823105,"member"
"248","FC468050500A09C0","docked_bike","2021-05-26 18:30:51","2021-05-26 18:53:38","W 21 St & 6 Ave",6140.05,"West Thames St",5114.06,40.741739,-73.994155,40.70834698,-74.01713445,"casual"
"182","302989061437C75F","docked_bike","2021-05-26 20:43:48","2021-05-26 21:08:46","St Marks Pl & 1 Ave",5626.13,"W 22 St & 10 Ave",6306.06,40.727791,-73.985649,40.74691959,-74.00451887,"member"
"204","4DE9DADD55A21036","docked_bike","2021-05-26 23:01:40","2021-05-26 23:08:11","E 4 St & 2 Ave",5593.04,"W Broadway & W Houston St",5644.05,40.72628,-73.98978,40.726378,-74.000472,"member"
"44","EC77CA09759EB658","docked_bike","2021-05-26 23:31:56","2021-05-26 23:33:13","6 Ave & W 33 St",6364.07,"W 33 St & 7 Ave",6407.07,40.749012,-73.988483,40.75019995,-73.99093085,"member"
"171","CD6DEF8201EAF573","docked_bike","2021-05-27 07:12:32","2021-05-27 07:20:51","11 Ave & W 41 St",6726.01,"Pershing Square North",6432.09,40.7603,-73.998842,40.751873,-73.977706,"member"
"376","D959E18669FA5639","docked_bike","2021-05-27 07:51:22","2021-05-27 08:20:25","Stanton St & Mangin St",5326.06,"W 59 St & 10 Ave",7023.04,40.717821,-73.976289,40.770513,-73.988038,"member"
"21","41671CCD1F50E4A9","docked_bike","2021-05-27 08:51:54","2021-05-27 09:01:21","W 16 St & The High Line",6233.05,"Mercer St & Spring St",5532.01,40.743349,-74.006817,40.72362738,-73.99949601,"member"
"174","870AD7C12D4F6429","docked_bike","2021-05-27 09:12:03","2021-05-27 09:22:37","E 40 St & 5 Ave",6474.11,"E 33 St & 1 Ave",6197.08,40.752062,-73.981632,40.7432268143217,-73.9744978398085,"member"
"473","4F59DD949408BE1B","docked_bike","2021-05-27 09:46:01","2021-05-27 09:57:41","Centre St & Chambers St",5207.01,"Stanton St & Mangin St",5326.06,40.712732,-74.004607,40.71782143,-73.97628939,"member"
"361","615C05A6F7D377CB","docked_bike","2021-05-27 12:05:37","2021-05-27 12:21:56","Perry St & Bleecker St",5922.07,"E 11 St & Avenue B",5659.11,40.735353,-74.00483,40.7274642069239,-73.9795041829348,"casual"
"116","4C5F600F1D764D82","docked_bike","2021-05-27 12:15:23","2021-05-27 12:21:59","S Portland Ave & Hanson Pl",4354.05,"7 Ave & Park Pl",4125.07,40.685395,-73.974314,40.6776147,-73.97324283,"member"
"162","B1DD93CAC8F54CB3","docked_bike","2021-05-27 12:36:15","2021-05-27 12:52:15","Adam Clayton Powell Blvd & W 138 St",7855.03,"E 91 St & 2 Ave",7286.01,40.816959,-73.942295,40.7811222993417,-73.9496558904648,"member"
"251","8D992C25EC890F45","docked_bike","2021-05-27 13:34:34","2021-05-27 14:02:35","Avenue D & E 3 St",5436.09,"8 Ave & W 33 St",6450.12,40.720828,-73.977931,40.751551,-73.993934,"member"
"497","AE707B821F667D4A","docked_bike","2021-05-27 15:07:43","2021-05-27 15:53:00","Mercer St & Bleecker St",5679.05,"Halsey St & Broadway",4366.01,40.727063,-73.996621,40.68565,-73.91564,"member"
"83","2AD4F785BD5E98B4","docked_bike","2021-05-27 15:52:36","2021-05-27 15:56:29","4 Ave & 9 St",3955.05,"President St & 4 Ave",4101.17,40.670513,-73.988765,40.676757,-73.983262,"casual"
"287","3CBBB1159ED4F628","docked_bike","2021-05-27 15:57:10","2021-05-27 17:01:29","E 161 St & River Ave",8041.07,"Greenwich Ave & Charles St",5914.08,40.827883,-73.927111,40.735238,-74.000271,"member"
"2","DDD3896BCF641EF1","docked_bike","2021-05-27 16:06:38","2021-05-27 16:15:10","Dwight St & Van Dyke St",3981.1,"Dwight St & Van Dyke St",3981.1,40.673635,-74.011955,40.673635513415,-74.0119555592537,"member"
"496","1BF4CDF90FC24D3F","docked_bike","2021-05-27 16:32:03","2021-05-27 16:38:14","Queens Plaza North & Crescent St",6429.01,"Queens Plaza North & Crescent St",6429.01,40.751102,-73.940737,40.751102,-73.940737,"casual"
"428","69FB5D6DDDB28169","docked_bike","2021-05-27 16:49:53","2021-05-27 16:50:47","W 22 St & 10 Ave",6306.06,"W 22 St & 10 Ave",6306.06,40.746919,-74.004518,40.74691959,-74.00451887,"member"
"489","3BD6E5BE435F54B8","docked_bike","2021-05-27 17:01:23","2021-05-27 17:05:30","E 114 St & 1 Ave",7540.02,"E 118 St & 3 Ave",7611.02,40.794566,-73.936254,40.799139,-73.9389152,"member"
"198","44CA51BD7C0A1C56","docked_bike","2021-05-27 17:16:57","2021-05-27 17:25:21","E 13 St & 2 Ave",5820.08,"W 21 St & 6 Ave",6140.05,40.731539,-73.985302,40.74173969,-73.99415556,"member"
"29","24DED39EFED574BC","docked_bike","2021-05-27 17:36:12","2021-05-27 17:56:55","W 113 St & Broadway",7713.01,"W 106 St & Central Park West",7606.01,40.805973,-73.964928,40.7981856,-73.9605909006,"member"
"249","929F31F73240BE0C","docked_bike","2021-05-27 18:44:18","2021-05-27 19:36:06","Washington St & Gansevoort St",6039.06,"Allen St & Rivington St",5414.06,40.739323,-74.008119,40.72019576,-73.98997825,"member"
"337","EE1A79400764F84A","docked_bike","2021-05-27 18:54:16","2021-05-27 18:59:05","Washington Park",4546.05,"Hanson Pl & Ashland Pl",4395.07,40.691782,-73.973729,40.6850680730818,-73.9779075980186,"member"
"234","B9BAB366C2CD851D","docked_bike","2021-05-27 21:21:45","2021-05-27 21:45:44","Canal St & Rutgers St",5303.08,"W 20 St & 10 Ave",6306.01,40.714275,-73.9899,40.745686,-74.005141,"casual"
"176","AAF44BA5FDFD0C62","docked_bike","2021-05-27 22:04:05","2021-05-27 22:15:29","W 21 St & 6 Ave",6140.05,"E 1 St & 1 Ave",5593.01,40.741739,-73.994155,40.723355979608,-73.9886498451233,"member"
"408","4C0D5F8767BE5E44","docked_bike","2021-05-27 22:44:27","2021-05-27 22:53:39","E 31 St & 3 Ave",6239.08,"E 10 St & Avenue A",5659.05,40.743943,-73.97966,40.72740794,-73.98142006,"member"
"406","F0123D26A4986673","docked_bike","2021-05-27 23:02:39","2021-05-27 23:26:20","E 161 St & River Ave",8041.07,"3 Ave & E 169 St",8103.05,40.827883,-73.927111,40.832678,-73.905158,"casual"
"405","9A1A63BBBF263E23","docked_bike","2021-05-28 00:09:02","2021-05-28 00:50:06","Metropolitan Ave & Meeker Ave",5300.05,"E 13 St & 2 Ave",5820.08,40.714133,-73.952343,40.7315393746407,-73.9853024482727,"casual"
"1","2685E0FB1850141D","docked_bike","2021-05-28 04:33:00","2021-05-28 04:45:11","8 Ave & W 52 St",6816.07,"W 41 St & 8 Ave",6602.03,40.763707,-73.985161,40.75640548,-73.9900262,"member"
"16","AF88FD283C41316D","docked_bike","2021-05-28 06:56:31","2021-05-28 07:12:39","Central Park W & W 97 St",7538.18,"Willis Ave & E 137 St",7726.02,40.792495,-73.96417,40.808384,-73.923604,"member"
"429","1FD0907233378F7B","docked_bike","2021-05-28 08:04:56","2021-05-28 08:06:04","Beck St & Leggett Ave",7807.04,"Beck St & Leggett Ave",7807.04,40.815077,-73.899939,40.815077,-73.899939,"member"
"358","70827A2749A48CB0","docked_bike","2021-05-28 08:53:48","2021-05-28 09:22:40","Johnson St & Gold St",4668.08,"E 5 St & Cooper Sq",5712.12,40.694748,-73.983624,40.72769,-73.990993,"casual"
"72","C4ACFFE14DC8832D","docked_bike","2021-05-28 12:26:46","2021-05-28 12:35:25","Adam Clayton Powell Blvd & W 132 St",7814.01,"Adam Clayton Powell Blvd & W 132 St",7814.01,40.813539,-73.94521,40.813539,-73.94521,"member"
"192","68D5C4BDC1A7D5F9","docked_bike","2021-05-28 13:09:31","2021-05-28 13:10:43","Jay St & York St",4895.09,"Jay St & York St",4895.09,40.701403,-73.986726,40.7014031725772,-73.9867267012596,"casual"
"110","1D6E9A128F5F7CC0","docked_bike","2021-05-28 15:32:18","2021-05-28 15:41:43","Amsterdam Ave & W 167 St",8206.17,"St Nicholas Ave & W 134 St",7837.3,40.839443,-73.937044,40.816234,-73.948222,"member"
"273","86161074B3F40F89","docked_bike","2021-05-28 15:32:21","2021-05-28 15:37:49","E 85 St & York Ave",7146.04,"E 89 St & 3 Ave",7265.1,40.775369,-73.948033,40.7806284,-73.9521667,"member"
"86","93EA42B0706A892B","docked_bike","2021-05-28 16:55:28","2021-05-28 17:07:09","W 34 St & 11 Ave",6578.01,"Broadway & W 36 St",6441.01,40.755941,-74.002116,40.75097711,-73.98765428,"casual"
"295","0BD8C3810E96BF10","docked_bike","2021-05-29 09:16:55","2021-05-29 09:24:26","Throop Ave & Myrtle Ave",4697.01,"Cedar St & Myrtle Ave",4751.01,40.696229,-73.94371,40.697842,-73.926241,"member"
"333","CE297C7C120DC433","docked_bike","2021-05-29 12:15:39","2021-05-29 12:23:21","E 39 St & Lexington Ave",6389.09,"8 Ave & W 38 St",6526.05,40.749498,-73.977292,40.75461,-73.99177,"member"
"122","3742A95EF529B60B","docked_bike","2021-05-29 19:28:28","2021-05-29 19:40:25","W 180 St & Ft Washington Ave",8358.03,"Edgecombe Ave & W 141 St",7915.11,40.849972,-73.938423,40.820681,-73.945144,"member"
"354","A0E7D6AC1E93BD89","docked_bike","2021-05-29 19:51:38","2021-05-29 20:39:59","36 St & 3 Ave",3460.02,"24 St & 5 Ave",3555.04,40.655716,-74.006664,40.659555,-73.995068,"member"
"118","7BD858B3A54EBB4A","docked_bike","2021-05-29 22:22:42","2021-05-29 22:31:19","Hicks St & Montague St",4645.09,"Hicks St & Montague St",4645.09,40.695128,-73.99595,40.69512845,-73.99595065,"casual"
"267","570A0C49A2FCA4E2","docked_bike","2021-05-30 04:10:58","2021-05-30 04:11:41","6 Ave & W 34 St",6364.1,"6 Ave & W 34 St",6364.1,40.74964,-73.98805,40.74964,-73.98805,"casual"
"137","7AEB796609D742C6","docked_bike","2021-05-30 07:55:24","2021-05-30 08:01:50","Withers St & Kingsland Ave",5362.08,"Metropolitan Ave & Meeker Ave",5300.05,40.71773,-73.94051,40.71413311,-73.95234386,"member"
"159","24E4BD0E211C03FC","docked_bike","2021-05-30 21:01:41","2021-05-30 21:10:17","W 41 St & 8 Ave",6602.03,"2 Ave & E 29 St",6122.09,40.756405,-73.990026,40.7417235109747,-73.9780926704407,"casual"
"368","A51A7EB44737695F","docked_bike","2021-05-30 23:07:09","2021-05-30 23:19:15","E 88 St & 1 Ave",7235.13,"3 Ave & E 62 St",6762.04,40.778301,-73.948813,40.76312584,-73.96526895,"casual"
"48","333A173931C14B87","docked_bike","2021-05-31 10:44:37","2021-05-31 11:23:34","W 76 St & Columbus Ave",7281.09,"Central Park West & W 76 St",7253.04,40.780183,-73.977285,40.77896784,-73.97374737,"casual"
